row_num,timestamp,run_id,sensor,tube,angle,position,adjusted_position,perpendicular_position,encoder_left,encoder_right,thickness_rc,score_rc,daq_timestamp,byte_offset
1331,1662011048.338860,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.1046,3,1662011047810.2822,5338634
1332,1662011048.338860,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2321,3,1662011047811.5322,5342648
1333,1662011048.338860,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.5424,11,1662011047814.0332,5346662
1334,1662011048.338860,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.2600,38,1662011047816.5334,5350676
1335,1662011048.338860,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011047820.2844,5354690
1336,1662011048.338860,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011047821.5344,5358704
1337,1662011048.338860,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.4816,1,1662011047822.7844,5362718
1338,1662011048.338860,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,46,1662011047824.0342,5366732
1339,1662011048.338860,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1933,3,1662011047825.2842,5370746
1340,1662011048.338860,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011047826.5352,5374760
1341,1662011048.338860,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7558,0,1662011047827.7852,5378774
1342,1662011048.338860,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1116,47,1662011047829.0354,5382788
1343,1662011048.338860,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1592,1,1662011047830.2854,5386802
1344,1662011048.338860,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3141,12,1662011047831.5354,5390816
1345,1662011048.338860,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2124,12,1662011047835.2864,5394830
1346,1662011048.338860,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.3023,23,1662011047836.5364,5398844
1347,1662011048.338860,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3093,17,1662011047839.0374,5402858
1348,1662011048.338860,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.2570,5,1662011047841.5374,5406872
1349,1662011048.338860,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1510,3,1662011047842.7874,5410886
1350,1662011048.338860,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011047844.0374,5414900
1351,1662011048.338860,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.7783,1,1662011047845.2883,5418914
1352,1662011048.338860,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1305,5,1662011047846.5383,5422928
1353,1662011048.338860,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3082,15,1662011047847.7883,5426942
1354,1662011048.338860,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3110,10,1662011047849.0383,5430956
1355,1662011048.338860,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.2936,3,1662011047850.2883,5434970
1356,1662011048.338860,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2298,3,1662011047851.5393,5438984
1357,1662011048.338860,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.5951,12,1662011047854.0396,5442998
1358,1662011048.338860,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.1869,66,1662011047856.5393,5447012
1359,1662011048.338860,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011047860.2903,5451026
1360,1662011048.338860,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011047861.5403,5455040
1361,1662011048.338860,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.7162,2,1662011047862.7903,5459054
1362,1662011048.338860,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0896,47,1662011047864.0413,5463068
1363,1662011048.338860,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1804,2,1662011047865.2913,5467082
1364,1662011048.338860,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011047866.5415,5471096
1365,1662011048.338860,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7535,2,1662011047867.7915,5475110
1366,1662011048.338860,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1116,47,1662011047869.0413,5479124
1367,1662011048.338860,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1708,2,1662011047870.2925,5483138
1368,1662011048.338860,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.0458,12,1662011047871.5422,5487152
1369,1662011048.338860,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.1047,12,1662011047875.2922,5491166
1370,1662011048.338860,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.2977,100,1662011047876.5432,5495180
1371,1662011048.338860,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3092,17,1662011047879.0435,5499194
1372,1662011048.338860,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.1849,6,1662011047881.5435,5503208
1373,1662011048.338860,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1522,3,1662011047882.7944,5507222
1374,1662011048.338860,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011047884.0444,5511236
1375,1662011048.338860,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.1406,1,1662011047885.2942,5515250
1376,1662011048.338860,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1342,5,1662011047886.5442,5519264
1377,1662011048.338860,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3082,15,1662011047887.7942,5523278
1378,1662011048.338860,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3145,9,1662011047889.0452,5527292
1379,1662011048.339892,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.2588,3,1662011047890.2952,5531306
1380,1662011048.339892,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.1997,2,1662011047891.5454,5535320
1381,1662011048.339892,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.5264,0,1662011047894.0454,5539334
1382,1662011048.339892,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.0919,38,1662011047896.5464,5543348
1383,1662011048.339892,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011047900.2961,5547362
1384,1662011048.339892,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011047901.5474,5551376
1385,1662011048.339892,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.4954,2,1662011047902.797,5555390
1386,1662011048.339892,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,46,1662011047904.0474,5559404
1387,1662011048.339892,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1921,3,1662011047905.2974,5563418
1388,1662011048.339892,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011047906.5474,5567432
1389,1662011048.339892,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7582,1,1662011047907.7983,5571446
1390,1662011048.339892,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1104,47,1662011047909.0483,5575460
1391,1662011048.339892,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1742,1,1662011047910.2983,5579474
1392,1662011048.339892,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3141,12,1662011047911.5483,5583488
1393,1662011048.339892,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.1000,12,1662011047915.2993,5587502
1394,1662011048.339892,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.2931,100,1662011047916.5493,5591516
1395,1662011048.339892,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3058,17,1662011047919.0493,5595530
1396,1662011048.339892,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.3093,5,1662011047921.5503,5599544
1397,1662011048.339892,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1475,3,1662011047922.8003,5603558
1398,1662011048.339892,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011047924.0503,5607572
1399,1662011048.339892,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.1708,0,1662011047925.3003,5611586
1400,1662011048.339892,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1271,5,1662011047926.5513,5615600
1401,1662011048.339892,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3082,15,1662011047927.8013,5619614
1402,1662011048.339892,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3110,9,1662011047929.0515,5623628
1403,1662011048.339892,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.2576,3,1662011047930.3015,5627642
1404,1662011048.339892,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2089,1,1662011047931.5513,5631656
1405,1662011048.339892,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.3682,11,1662011047934.0522,5635670
1406,1662011048.339892,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.3171,48,1662011047936.5522,5639684
1407,1662011048.339892,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011047940.3032,5643698
1408,1662011048.339892,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011047941.5535,5647712
1409,1662011048.339892,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.4954,2,1662011047942.8035,5651726
1410,1662011048.339892,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,46,1662011047944.0535,5655740
1411,1662011048.339892,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1816,3,1662011047945.3044,5659754
1412,1662011048.339892,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011047946.5544,5663768
1413,1662011048.339892,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7570,1,1662011047947.8042,5667782
1414,1662011048.339892,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1116,47,1662011047949.0542,5671796
1415,1662011048.339892,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.2565,0,1662011047950.3042,5675810
1416,1662011048.339892,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3129,12,1662011047951.5552,5679824
1417,1662011048.339892,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2090,11,1662011047955.3054,5683838
1418,1662011048.339892,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.3023,22,1662011047956.5554,5687852
1419,1662011048.339892,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3104,17,1662011047959.0564,5691866
1420,1662011048.339892,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.3070,5,1662011047961.5564,5695880
1421,1662011048.339892,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1487,3,1662011047962.8062,5699894
1422,1662011048.339892,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011047964.0571,5703908
1423,1662011048.339892,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.1731,0,1662011047965.3071,5707922
1424,1662011048.339892,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1317,5,1662011047966.5574,5711936
1425,1662011048.339892,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3070,15,1662011047967.8074,5715950
1426,1662011048.339892,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3099,9,1662011047969.0574,5719964
1427,1662011048.339892,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.1325,3,1662011047970.3083,5723978
1428,1662011048.339892,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2518,1,1662011047971.5583,5727992
1429,1662011048.339892,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.6158,12,1662011047974.0583,5732006
1430,1662011048.339892,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.0726,11,1662011047976.5593,5736020
1431,1662011048.339892,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011047980.3093,5740034
1432,1662011048.339892,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011047981.5593,5744048
1433,1662011048.339892,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.6180,0,1662011047982.8103,5748062
1434,1662011048.339892,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,47,1662011047984.0603,5752076
1435,1662011048.339892,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1933,2,1662011047985.3103,5756090
1436,1662011048.339892,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011047986.5603,5760104
1437,1662011048.339892,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7582,1,1662011047987.8103,5764118
1438,1662011048.339892,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1104,47,1662011047989.0613,5768132
1439,1662011048.339892,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1627,1,1662011047990.3113,5772146
1440,1662011048.339892,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3141,12,1662011047991.5615,5776160
1441,1662011048.605097,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2159,12,1662011047995.3123,5780174
1442,1662011048.605097,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.2943,100,1662011047996.5623,5784188
1443,1662011048.605097,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3058,17,1662011047999.0623,5788202
1444,1662011048.605097,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.2942,4,1662011048001.5632,5792216
1445,1662011048.605097,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1522,3,1662011048002.8132,5796230
1446,1662011048.605097,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011048004.0635,5800244
1447,1662011048.605097,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.0965,2,1662011048005.3135,5804258
1448,1662011048.605097,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1330,5,1662011048006.5635,5808272
1449,1662011048.605097,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3070,15,1662011048007.8145,5812286
1450,1662011048.605097,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3145,9,1662011048009.0642,5816300
1451,1662011048.605097,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.1314,3,1662011048010.3142,5820314
1452,1662011048.605097,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2101,2,1662011048011.5642,5824328
1453,1662011048.605097,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.6089,12,1662011048014.0652,5828342
1454,1662011048.605097,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.0029,0,1662011048016.5654,5832356
1455,1662011048.605097,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011048020.3164,5836370
1456,1662011048.606097,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011048021.5664,5840384
1457,1662011048.606097,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.1300,2,1662011048022.8164,5844398
1458,1662011048.606097,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,47,1662011048024.0662,5848412
1459,1662011048.606097,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1886,3,1662011048025.3162,5852426
1460,1662011048.606097,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011048026.5671,5856440
1461,1662011048.606097,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7582,1,1662011048027.8171,5860454
1462,1662011048.606097,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1104,47,1662011048029.0674,5864468
1463,1662011048.606097,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1649,1,1662011048030.3174,5868482
1464,1662011048.606097,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3153,12,1662011048031.5674,5872496
1465,1662011048.606259,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2090,11,1662011048035.3184,5876510
1466,1662011048.606259,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.2977,100,1662011048036.5684,5880524
1467,1662011048.606259,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3093,17,1662011048039.0693,5884538
1468,1662011048.606259,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.1803,6,1662011048041.5693,5888552
1469,1662011048.606259,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1510,3,1662011048042.8193,5892566
1470,1662011048.606259,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011048044.0693,5896580
1471,1662011048.606259,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.1812,1,1662011048045.3203,5900594
1472,1662011048.606259,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1342,5,1662011048046.5703,5904608
1473,1662011048.606259,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3082,15,1662011048047.8203,5908622
1474,1662011048.606259,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3110,9,1662011048049.0703,5912636
1475,1662011048.606259,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.1069,3,1662011048050.3203,5916650
1476,1662011048.606259,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2727,3,1662011048051.5713,5920664
1477,1662011048.606259,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.5286,12,1662011048054.0715,5924678
1478,1662011048.606259,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.1869,17,1662011048056.5713,5928692
1479,1662011048.606259,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011048060.3223,5932706
1480,1662011048.606259,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011048061.5723,5936720
1481,1662011048.606259,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.1265,1,1662011048062.8223,5940734
1482,1662011048.606259,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0896,47,1662011048064.0732,5944748
1483,1662011048.606259,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.0732,3,1662011048065.3232,5948762
1484,1662011048.606259,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011048066.5735,5952776
1485,1662011048.606259,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7547,1,1662011048067.8235,5956790
1486,1662011048.606259,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1116,47,1662011048069.0732,5960804
1487,1662011048.606259,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1568,1,1662011048070.3245,5964818
1488,1662011048.606259,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3153,13,1662011048071.5742,5968832
1489,1662011048.606259,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2090,11,1662011048075.3242,5972846
1490,1662011048.606259,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.3023,28,1662011048076.5752,5976860
1491,1662011048.606259,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3081,16,1662011048079.0754,5980874
1492,1662011048.606259,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.1721,5,1662011048081.5754,5984888
1493,1662011048.606259,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1510,3,1662011048082.8264,5988902
1494,1662011048.606259,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011048084.0764,5992916
1495,1662011048.606259,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.0559,1,1662011048085.3264,5996930
1496,1662011048.606259,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1330,5,1662011048086.5762,6000944
1497,1662011048.606259,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3070,15,1662011048087.8262,6004958
1498,1662011048.606259,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3157,9,1662011048089.0771,6008972
1499,1662011048.606259,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.2576,3,1662011048090.3271,6012986
1500,1662011048.606259,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2182,2,1662011048091.5774,6017000
1501,1662011048.606259,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.6181,12,1662011048094.0774,6021014
1502,1662011048.606259,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.0794,100,1662011048096.5784,6025028
1503,1662011048.606259,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011048100.3281,6029042
1504,1662011048.606259,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011048101.5793,6033056
1505,1662011048.606259,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.5185,2,1662011048102.829,6037070
1506,1662011048.606259,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0885,46,1662011048104.0793,6041084
1507,1662011048.607093,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.1933,3,1662011048105.3293,6045098
1508,1662011048.607093,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011048106.5793,6049112
1509,1662011048.607093,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.0605,0,1662011048107.8303,6053126
1510,1662011048.607093,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1104,47,1662011048109.0803,6057140
1511,1662011048.607093,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.1475,1,1662011048110.3303,6061154
1512,1662011048.607093,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.3153,12,1662011048111.5803,6065168
1513,1662011048.607093,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2159,12,1662011048115.3313,6069182
1514,1662011048.607093,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.3045,22,1662011048116.5813,6073196
1515,1662011048.607093,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3093,17,1662011048119.0813,6077210
1516,1662011048.607093,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.2453,2,1662011048121.5823,6081224
1517,1662011048.607093,1,9,16,0,6.659010410308838,6.65901,16,-0.00099,-0.00099,0.1534,3,1662011048122.8323,6085238
1518,1662011048.607093,1,6,19,0,6.659010410308838,6.65901,19,-0.00099,-0.00099,0.0024,0,1662011048124.0823,6089252
1519,1662011048.607093,1,10,15,0,6.659010410308838,6.65901,15,-0.00099,-0.00099,0.0954,2,1662011048125.3323,6093266
1520,1662011048.607093,1,8,17,0,6.659010410308838,6.65901,17,-0.00099,-0.00099,0.1330,5,1662011048126.5833,6097280
1521,1662011048.607093,1,7,18,0,6.659010410308838,6.65901,18,-0.00099,-0.00099,0.3070,15,1662011048127.8333,6101294
1522,1662011048.607093,1,5,20,0,6.659010410308838,6.65901,20,-0.00099,-0.00099,0.3110,9,1662011048129.0835,6105308
1523,1662011048.607093,1,11,14,0,6.659010410308838,6.65901,14,-0.00099,-0.00099,0.2646,3,1662011048130.3335,6109322
1524,1662011048.607093,1,12,13,0,6.659010410308838,6.65901,13,-0.00099,-0.00099,0.2228,0,1662011048131.5833,6113336
1525,1662011048.607093,1,24,1,0,6.659010410308838,6.65901,1,-0.00099,-0.00099,0.5389,12,1662011048134.0842,6117350
1526,1662011048.607093,1,19,6,0,6.659010410308838,6.65901,6,-0.00099,-0.00099,0.3651,6,1662011048136.5842,6121364
1527,1662011048.607093,1,22,3,0,6.659010410308838,6.65901,3,-0.00099,-0.00099,0.0014,0,1662011048140.3352,6125378
1528,1662011048.607093,1,23,2,0,6.659010410308838,6.65901,2,-0.00099,-0.00099,0.0014,0,1662011048141.5854,6129392
1529,1662011048.607093,1,16,9,0,6.659010410308838,6.65901,9,-0.00099,-0.00099,0.4861,1,1662011048142.8354,6133406
1530,1662011048.607093,1,21,4,0,6.659010410308838,6.65901,4,-0.00099,-0.00099,0.0896,48,1662011048144.0854,6137420
1531,1662011048.607093,1,15,10,0,6.659010410308838,6.65901,10,-0.00099,-0.00099,0.0720,3,1662011048145.3364,6141434
1532,1662011048.607093,1,14,11,0,6.659010410308838,6.65901,11,-0.00099,-0.00099,0.0014,0,1662011048146.5864,6145448
1533,1662011048.607093,1,18,7,0,6.659010410308838,6.65901,7,-0.00099,-0.00099,0.7547,1,1662011048147.8362,6149462
1534,1662011048.607093,1,20,5,0,6.659010410308838,6.65901,5,-0.00099,-0.00099,0.1116,47,1662011048149.0862,6153476
1535,1662011048.607093,1,13,12,0,6.659010410308838,6.65901,12,-0.00099,-0.00099,0.2426,1,1662011048150.3362,6157490
1536,1662011048.607093,1,17,8,0,6.659010410308838,6.65901,8,-0.00099,-0.00099,0.0471,12,1662011048151.5872,6161504
1537,1662011048.607093,1,1,24,0,6.659010410308838,6.65901,24,-0.00099,-0.00099,0.2125,12,1662011048155.3374,6165518
1538,1662011048.607093,1,2,23,0,6.659010410308838,6.65901,23,-0.00099,-0.00099,0.3034,23,1662011048156.5874,6169532
1539,1662011048.607093,1,3,22,0,6.659010410308838,6.65901,22,-0.00099,-0.00099,0.3047,17,1662011048159.0884,6173546
1540,1662011048.607093,1,4,21,0,6.659010410308838,6.65901,21,-0.00099,-0.00099,0.1860,6,1662011048161.5884,6177560
