row_num,timestamp,run_id,sensor,tube,angle,position,adjusted_position,perpendicular_position,encoder_left,encoder_right,thickness_rc,score_rc,daq_timestamp,byte_offset
443,1662011105.735682,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105139.4534,1774202
444,1662011105.735682,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105140.7031,1778216
445,1662011105.735682,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.0920,41,1662011105143.204,1782230
446,1662011105.735682,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.2555,10,1662011105145.7043,1786244
447,1662011105.735682,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.2182,42,1662011105149.4553,1790258
448,1662011105.735682,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105150.7053,1794272
449,1662011105.735682,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0838,67,1662011105151.9553,1798286
450,1662011105.735682,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.8458,58,1662011105153.2053,1802300
451,1662011105.735682,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105154.4563,1806314
452,1662011105.735682,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0014,0,1662011105155.7063,1810328
453,1662011105.735682,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0815,100,1662011105156.9565,1814342
454,1662011105.735682,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.0861,61,1662011105158.2063,1818356
455,1662011105.735682,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1847,35,1662011105159.4563,1822370
456,1662011105.735682,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.0882,43,1662011105160.7073,1826384
457,1662011105.735682,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2553,10,1662011105164.4573,1830398
458,1662011105.735682,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2451,100,1662011105165.7073,1834412
459,1662011105.735682,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,50,1662011105168.2083,1838426
460,1662011105.735682,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105170.7085,1842440
461,1662011105.735682,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105171.9583,1846454
462,1662011105.735682,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.2535,72,1662011105173.2095,1850468
463,1662011105.735682,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105174.4592,1854482
464,1662011105.735682,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2306,100,1662011105175.7092,1858496
465,1662011105.735682,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2442,58,1662011105176.9592,1862510
466,1662011105.735682,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,78,1662011105178.2092,1866524
467,1662011105.735682,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105179.4602,1870538
468,1662011105.735682,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105180.7102,1874552
469,1662011105.735682,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1619,11,1662011105183.2104,1878566
470,1662011105.735682,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.2898,5,1662011105185.7114,1882580
471,1662011105.735682,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.0988,32,1662011105189.4612,1886594
472,1662011105.735682,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0560,4,1662011105190.7112,1890608
473,1662011105.735682,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0860,35,1662011105191.9622,1894622
474,1662011105.735682,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1357,54,1662011105193.2122,1898636
475,1662011105.735682,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105194.4624,1902650
476,1662011105.735682,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0014,0,1662011105195.7124,1906664
477,1662011105.735682,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0826,100,1662011105196.9624,1910678
478,1662011105.735682,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.2403,73,1662011105198.2134,1914692
479,1662011105.735682,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1858,38,1662011105199.4634,1918706
480,1662011105.735682,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.2494,68,1662011105200.7134,1922720
481,1662011105.735682,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2461,13,1662011105204.4644,1926734
482,1662011105.735682,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2440,100,1662011105205.714,1930748
483,1662011105.735682,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,50,1662011105208.2144,1934762
484,1662011105.735682,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105210.7153,1938776
485,1662011105.735682,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2344,100,1662011105211.9653,1942790
486,1662011105.735682,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.0024,0,1662011105213.2153,1946804
487,1662011105.735682,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105214.4653,1950818
488,1662011105.735682,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2294,100,1662011105215.7153,1954832
489,1662011105.735682,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2442,57,1662011105216.9663,1958846
490,1662011105.735682,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,77,1662011105218.2163,1962860
491,1662011105.735682,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105219.4663,1966874
492,1662011105.735682,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105220.7163,1970888
493,1662011105.736662,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1367,66,1662011105223.2173,1974902
494,1662011105.736662,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.0029,0,1662011105225.7173,1978916
495,1662011105.736662,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.1614,43,1662011105229.4683,1982930
496,1662011105.736662,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105230.7183,1986944
497,1662011105.736662,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.2467,68,1662011105231.9685,1990958
498,1662011105.736662,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1357,59,1662011105233.2185,1994972
499,1662011105.736662,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105234.4683,1998986
500,1662011105.736662,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.1730,24,1662011105235.7192,2003000
501,1662011105.736662,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0721,100,1662011105236.9692,2007014
502,1662011105.736662,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.2461,66,1662011105238.2192,2011028
503,1662011105.736662,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1835,34,1662011105239.4692,2015042
504,1662011105.736662,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.2435,100,1662011105240.7192,2019056
505,1662011105.736662,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2634,14,1662011105244.4705,2023070
506,1662011105.736662,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2439,100,1662011105245.7205,2027084
507,1662011105.736662,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,51,1662011105248.2214,2031098
508,1662011105.736662,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105250.7212,2035112
509,1662011105.811551,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2344,100,1662011105251.9712,2039126
510,1662011105.811551,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.0024,0,1662011105253.2212,2043140
511,1662011105.811551,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105254.4722,2047154
512,1662011105.811551,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2294,100,1662011105255.7222,2051168
513,1662011105.811551,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2454,58,1662011105256.9724,2055182
514,1662011105.811551,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,77,1662011105258.2224,2059196
515,1662011105.811551,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105259.4724,2063210
516,1662011105.811551,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105260.7234,2067224
517,1662011105.811551,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1367,75,1662011105263.2234,2071238
518,1662011105.811551,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.3800,19,1662011105265.7231,2075252
519,1662011105.811551,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.2136,58,1662011105269.4744,2079266
520,1662011105.811551,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105270.7244,2083280
521,1662011105.811551,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.2479,96,1662011105271.9744,2087294
522,1662011105.811551,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.2521,50,1662011105273.2253,2091308
523,1662011105.811551,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105274.4753,2095322
524,1662011105.811551,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.1719,22,1662011105275.7253,2099336
525,1662011105.811551,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0733,100,1662011105276.9753,2103350
526,1662011105.811551,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.0710,83,1662011105278.2253,2107364
527,1662011105.811551,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1847,49,1662011105279.4763,2111378
528,1662011105.811551,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.2435,100,1662011105280.7263,2115392
529,1662011105.811551,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2472,13,1662011105284.4763,2119406
530,1662011105.811551,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2451,100,1662011105285.7273,2123420
531,1662011105.811551,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.0607,51,1662011105288.2273,2127434
532,1662011105.811551,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105290.7273,2131448
533,1662011105.811551,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105291.9783,2135462
534,1662011105.811551,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.0024,0,1662011105293.2283,2139476
535,1662011105.811551,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105294.4785,2143490
536,1662011105.811551,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2294,100,1662011105295.7283,2147504
537,1662011105.811551,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2454,58,1662011105296.9783,2151518
538,1662011105.811551,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2473,77,1662011105298.2292,2155532
539,1662011105.811551,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105299.4792,2159546
540,1662011105.811551,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105300.7292,2163560
541,1662011105.811551,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1390,65,1662011105303.2292,2167574
542,1662011105.811551,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.0029,0,1662011105305.7302,2171588
543,1662011105.811551,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.1058,54,1662011105309.4805,2175602
544,1662011105.811551,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105310.7314,2179616
545,1662011105.811551,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0734,100,1662011105311.9812,2183630
546,1662011105.811551,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1381,66,1662011105313.2312,2187644
547,1662011105.811551,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105314.4812,2191658
548,1662011105.811551,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0721,100,1662011105315.7312,2195672
549,1662011105.811551,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0733,100,1662011105316.9822,2199686
550,1662011105.811551,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.0014,0,1662011105318.2322,2203700
551,1662011105.811551,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1940,49,1662011105319.4824,2207714
552,1662011105.811551,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.0683,100,1662011105320.7324,2211728
553,1662011105.811551,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2530,11,1662011105324.4834,2215742
554,1662011105.811551,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2439,100,1662011105325.7334,2219756
555,1662011105.811551,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2480,51,1662011105328.2332,2223770
556,1662011105.811551,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,17,1662011105330.7344,2227784
557,1662011105.811551,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105331.9844,2231798
558,1662011105.811551,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.2535,72,1662011105333.2344,2235812
559,1662011105.811551,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105334.4844,2239826
560,1662011105.811551,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2306,100,1662011105335.7354,2243840
561,1662011105.811551,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2442,58,1662011105336.9854,2247854
562,1662011105.811551,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,77,1662011105338.2354,2251868
563,1662011105.811551,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105339.4854,2255882
564,1662011105.811551,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105340.7354,2259896
565,1662011105.811551,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1379,68,1662011105343.2363,2263910
566,1662011105.811551,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.3788,43,1662011105345.7363,2267924
567,1662011105.811551,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.0977,53,1662011105349.4873,2271938
568,1662011105.811551,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.3238,5,1662011105350.7373,2275952
569,1662011105.811551,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0733,100,1662011105351.9873,2279966
570,1662011105.811551,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1381,80,1662011105353.2373,2283980
571,1662011105.811551,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105354.4883,2287994
572,1662011105.811551,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0710,100,1662011105355.7383,2292008
573,1662011105.811551,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0733,100,1662011105356.9885,2296022
574,1662011105.811551,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.2461,49,1662011105358.2383,2300036
575,1662011105.811551,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1940,50,1662011105359.4883,2304050
576,1662011105.811551,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.2365,100,1662011105360.7393,2308064
577,1662011105.811551,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2542,10,1662011105364.4893,2312078
578,1662011105.811551,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2451,100,1662011105365.7393,2316092
579,1662011105.811551,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,50,1662011105368.2402,2320106
580,1662011105.811551,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,17,1662011105370.7405,2324120
581,1662011105.811551,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105371.9902,2328134
582,1662011105.811551,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.2524,71,1662011105373.2415,2332148
583,1662011105.811551,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105374.4912,2336162
584,1662011105.811551,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2306,100,1662011105375.7412,2340176
585,1662011105.811551,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2454,59,1662011105376.9912,2344190
586,1662011105.811551,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,77,1662011105378.2412,2348204
587,1662011105.811551,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0652,99,1662011105379.4922,2352218
588,1662011105.811551,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105380.7424,2356232
589,1662011105.811551,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1379,68,1662011105383.2424,2360246
590,1662011105.811551,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.0029,0,1662011105385.7434,2364260
591,1662011105.811551,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.0014,0,1662011105389.4932,2368274
592,1662011105.811551,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105390.7432,2372288
593,1662011105.811551,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0734,100,1662011105391.9941,2376302
594,1662011105.811551,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.2326,58,1662011105393.2444,2380316
595,1662011105.811551,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105394.4944,2384330
596,1662011105.811551,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0710,100,1662011105395.7444,2388344
597,1662011105.811551,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0722,100,1662011105396.9944,2392358
598,1662011105.811551,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.8409,20,1662011105398.2454,2396372
599,1662011105.811551,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1835,51,1662011105399.4954,2400386
600,1662011105.811551,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.0683,100,1662011105400.7454,2404400
601,1662011105.811551,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2542,10,1662011105404.4963,2408414
602,1662011105.811551,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2440,100,1662011105405.7463,2412428
603,1662011105.811551,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,51,1662011105408.2463,2416442
604,1662011105.811551,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105410.7473,2420456
605,1662011105.811551,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105411.9973,2424470
606,1662011105.811551,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.2535,72,1662011105413.2473,2428484
607,1662011105.811551,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105414.4973,2432498
608,1662011105.811551,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2306,100,1662011105415.7473,2436512
609,1662011105.811551,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2442,59,1662011105416.9983,2440526
610,1662011105.811551,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,78,1662011105418.2485,2444540
611,1662011105.811551,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105419.4983,2448554
612,1662011105.811551,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105420.7483,2452568
613,1662011105.811551,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1367,68,1662011105423.2493,2456582
614,1662011105.811551,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.2874,44,1662011105425.7493,2460596
615,1662011105.812491,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.0977,58,1662011105429.5002,2464610
616,1662011105.812491,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105430.7505,2468624
617,1662011105.812491,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.2365,100,1662011105432.0005,2472638
618,1662011105.812491,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1357,52,1662011105433.2505,2476652
619,1662011105.812491,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105434.5002,2480666
620,1662011105.812491,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0710,100,1662011105435.7512,2484680
621,1662011105.812491,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0733,100,1662011105437.0012,2488694
622,1662011105.812491,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.2321,42,1662011105438.2512,2492708
623,1662011105.812491,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1940,51,1662011105439.5012,2496722
624,1662011105.812491,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.0670,100,1662011105440.7512,2500736
625,1662011105.812491,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2542,10,1662011105444.5024,2504750
626,1662011105.812491,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2451,100,1662011105445.7524,2508764
627,1662011105.812491,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,50,1662011105448.2534,2512778
628,1662011105.812491,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,18,1662011105450.7532,2516792
629,1662011106.074671,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105452.0032,2520806
630,1662011106.074671,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.0024,0,1662011105453.2532,2524820
631,1662011106.074671,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105454.5042,2528834
632,1662011106.074671,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2294,100,1662011105455.7544,2532848
633,1662011106.074671,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2454,58,1662011105457.0044,2536862
634,1662011106.074671,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,78,1662011105458.2544,2540876
635,1662011106.074671,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105459.5044,2544890
636,1662011106.074671,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105460.7554,2548904
637,1662011106.074671,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1379,68,1662011105463.2554,2552918
638,1662011106.074671,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.2108,6,1662011105465.7551,2556932
639,1662011106.074671,2,22,3,0,19.96437644958496,19.96438,3,13.30438,13.24570,0.1696,44,1662011105469.5063,2560946
640,1662011106.074671,2,23,2,0,19.96437644958496,19.96438,2,13.30438,13.24570,0.0014,0,1662011105470.7563,2564960
641,1662011106.074671,2,16,9,0,19.96437644958496,19.96438,9,13.30438,13.24570,0.0745,100,1662011105472.0063,2568974
642,1662011106.074671,2,21,4,0,19.96437644958496,19.96438,4,13.30438,13.24570,0.1369,53,1662011105473.2573,2572988
643,1662011106.074671,2,15,10,0,19.96437644958496,19.96438,10,13.30438,13.24570,-0.0004,0,1662011105474.5073,2577002
644,1662011106.074671,2,14,11,0,19.96437644958496,19.96438,11,13.30438,13.24570,0.0710,100,1662011105475.7573,2581016
645,1662011106.074671,2,18,7,0,19.96437644958496,19.96438,7,13.30438,13.24570,0.0733,100,1662011105477.0073,2585030
646,1662011106.074671,2,20,5,0,19.96437644958496,19.96438,5,13.30438,13.24570,0.1220,40,1662011105478.2573,2589044
647,1662011106.074671,2,13,12,0,19.96437644958496,19.96438,12,13.30438,13.24570,0.1940,51,1662011105479.5083,2593058
648,1662011106.074671,2,17,8,0,19.96437644958496,19.96438,8,13.30438,13.24570,0.0683,100,1662011105480.7585,2597072
649,1662011106.074671,2,1,24,0,19.96437644958496,19.96438,24,13.30438,13.24570,0.2634,14,1662011105484.5083,2601086
650,1662011106.074671,2,2,23,0,19.96437644958496,19.96438,23,13.30438,13.24570,0.2451,100,1662011105485.7593,2605100
651,1662011106.074671,2,3,22,0,19.96437644958496,19.96438,22,13.30438,13.24570,0.2445,51,1662011105488.2593,2609114
652,1662011106.074671,2,4,21,0,19.96437644958496,19.96438,21,13.30438,13.24570,0.2465,17,1662011105490.7593,2613128
653,1662011106.074671,2,9,16,0,19.96437644958496,19.96438,16,13.30438,13.24570,0.2356,100,1662011105492.0103,2617142
654,1662011106.074671,2,6,19,0,19.96437644958496,19.96438,19,13.30438,13.24570,0.2524,72,1662011105493.2605,2621156
655,1662011106.074671,2,10,15,0,19.96437644958496,19.96438,15,13.30438,13.24570,0.0014,0,1662011105494.5105,2625170
656,1662011106.074671,2,8,17,0,19.96437644958496,19.96438,17,13.30438,13.24570,0.2306,100,1662011105495.7603,2629184
657,1662011106.074671,2,7,18,0,19.96437644958496,19.96438,18,13.30438,13.24570,0.2442,58,1662011105497.0103,2633198
658,1662011106.074671,2,5,20,0,19.96437644958496,19.96438,20,13.30438,13.24570,0.2531,78,1662011105498.2612,2637212
659,1662011106.074671,2,11,14,0,19.96437644958496,19.96438,14,13.30438,13.24570,0.0641,99,1662011105499.5112,2641226
660,1662011106.074671,2,12,13,0,19.96437644958496,19.96438,13,13.30438,13.24570,0.2484,99,1662011105500.7612,2645240
661,1662011106.074671,2,24,1,0,19.96437644958496,19.96438,1,13.30438,13.24570,0.1367,68,1662011105503.2612,2649254
662,1662011106.074671,2,19,6,0,19.96437644958496,19.96438,6,13.30438,13.24570,0.0029,0,1662011105505.7625,2653268
